gender,ug_degree,ug_specialization,interests,skills,cgpa,has_certification,certification_details,is_working,job_title,masters_field,cgpa_normalized
Female,BE,Elections And Telecommunication Engineering,Teaching;Understand human behaviour;Web Designing,Python;SQL;Java;Cloud Computing,78.67,1,Software testing,1,Software Testing,None,78.67
Male,BCA,Computer Applications,Web development,Programming Language skills;SQL;Java;Cloud Computing,63.46,0,No,1,Programmer Analyst,None,63.46
Male,B.COM,Accountancy,"Financial Analysis, News Coverage, Research, Sales/Marketing, Trading, Entrepreneurship","Accounting Skills, Active Listening, Critical Thinking, Analytic Thinking, Gathering Informing, Business Knowledge, People Management, Communication Skills, Negotiation Skills, Leadership, Product Knowledge, Cost Accounting, Excel",80.75,1,Tally,0,Unemployed/Student,Masters in Accounting,80.75
Male,B.TECH,Computer Science Engineering,Software Job,"Full stack, SQL",78.85,1,"Full stack, SQL",1,Qa Analyst,None,78.85
Male,BCA,Software Development,Financial Analysis;Research;Social Justice;Teaching;Trading;Content Writing,Business Knowledge;Analytical Skills;Data Visualization skills( Power Bi/ Tableau );C++;Linux;Python;Java,62.35,1,C++,1,Entry Level Software Engineer,Master's In computer Application (MCA),62.35
Male,B.TECH,Mechanical Engineering,News Coverage;Research;Digital marketing;Home interior design;Data scientist;Web development;Market reserach;Social media marketing,Programming Language skills;C++,73.32,0,No,0,Unemployed/Student,None,73.32
Female,B.TECH,Computer Science Engineering,Technology,"Python, Java, SQL",72.96,0,No,1,Pat,Masters in Computer Science,72.96
Female,BE,Computer Science Engineering,Technology;Govt. Job;Data scientist,Problem Solving skills;C++;SQL;Java,70.0,1,Data scientist,0,Unemployed/Student,None,70.0
Female,B.COM,Computer Applications,Teaching,Derivatives,65.55,0,No,1,Computer Software Engineer,Masters in Science,65.55
Male,BE,Mechanical Engineering,Supply Chain Analysis;SAP Consultant in MM,People management;SAP,60.75,1,SAP MM global certification,1,Sap Consultant,None,60.75
Male,B.TECH,Computer Science Engineering,Data Analytics,NO,74.1,0,No,1,Fsc,None,74.1
Male,BE,Civil Engineering,Social Justice;Technology;Govt. Job;Construction;Construction Manegement;Urban Planning,Critical Thinking;People management;Communication skills;Mass Communication;Leadership;Problem Solving skills;Risk management skills;Interpersonal skills;Hospitality;Good communication skills,76.11,0,No,0,Unemployed/Student,M. Tech (Town & Country Planning),76.11
Male,MA,Sociology,Sales/Marketing;Understand human behaviour;Social causes;Customer care,Active Listening;Communication skills;Product knowledge;Problem Solving skills;Hospitality,51.0,1,Diploma in computer application,1,Customer Care,Masters in sociology,51.0
Male,MBA,Marketing,Sales/Marketing;Data analytics;Digital marketing;Data scientist;Market reserach;Social media marketing;All fields related to Data science.;Machine Learning;Sports Industry;Excel,Active Listening;Critical Thinking;Business Knowledge;Analytical Skills;Data Visualization skills( Power Bi/ Tableau );Social Media Marketing;Interpersonal skills;C++;R;Python;SQL,60.0,1,"C,C++,Java,Digital Marketing,Adv.Excel",0,Unemployed/Student,Master of Business Administration (MBA),60.0
Male,B.TECH,Computer Science Engineering,Software Job,NO,76.0,0,No,1,Developer,None,76.0
Female,B.TECH,Computer Science Engineering,Technology,"SQL, Communication Skills",72.01,1,LinkedIN Certification,1,Computer Software Engineer,Masters in Data Analytics,72.01
Female,B.TECH,Electronics And Telecommunication,Sales/Marketing;Technology;Understand human behaviour;Supply Chain Analysis;Data analytics;Govt. Job;Digital marketing;Data scientist;Social media marketing;All fields related to Data science.;Industires;Design;Product Life cycle Management,Active Listening;Gathering Information;Artistic/Creative Skills;Communication skills;Problem Solving skills;Presentation Skills;Python;Hospitality,71.345,1,PLC programming,0,Unemployed/Student,None,71.345
Male,BBA,Financial Analyst,Financial Analysis,Project Finance;Financial Modeling;Business Strategy,83.98,1,Financial Modelling and Valuation; CFA Program;Microeconomic Diagnostics,1,Financial Analyst,Finance,83.98
Male,B.TECH,Psychology,"Research, Social Justice, Understand Human Behaviour, Understand Human Body","Accounting Skills, Active Listening, Artistic skills, People Management, Civil & Criminal Law, Communication Skills, Negotiation Skills, Work under Pressure, Leadership, Creativity Skills, Logical Skills, Interpersonal Skills, Problem Solving skills, Observation Skills, Risk Managing, Designing Skills",85.5,0,No,1,Psychologist,Masters in Psychology,85.5
Female,B.TECH,Computer Science Engineering,"Financial Analysis, News Coverage, Research, Sales/Marketing, Social Justice, Take risk for Profits, Teaching, Technology, Trading, Entrepreneurship, Understand Human Behaviour, Understand Human Body","Accounting Skills, Active Listening, ML, Critical Thinking, Artistic skills, Java, Communication Skills, News Gathering, Product Knowledge",60.0,0,No,0,Unemployed/Student,Masters in Business Administration,60.0
Male,BCA,Office Management,News Coverage;Web Designing;Data analytics;Govt. Job;Game industry;Digital marketing;Data scientist;Web development;Social media marketing;Information Technology,Accounting Skills;Hardware skills;Programming Language skills;Gathering Information;People management;Risk management skills;Writing skills;C++;Python;SQL;Java;Hospitality,60.0,1,BCA,0,Unemployed/Student,Masters in c++,60.0
Male,BE,Entc,Technology;Data scientist;Web development;All fields related to Data science.;Information Technology,Programming Language skills;Python;SQL,68.2,1,Python,0,Unemployed/Student,None,68.2
Female,B.TECH,Computer Science Engineering,"Financial Analysis, Technology","Gathering Informing, Business Knowledge, SQL, Leadership, Writing, Designing Skills",74.4,1,Java,1,Business Analyst,Masters in Business Analytics,74.4
Male,BA,Tamil,Teaching,People management,74.1,0,No,1,Lecturer,Master in Tamil,74.1
Male,B.SC,Programs,Govt. Job,Sales,60.0,0,No,0,Unemployed/Student,None,60.0
Female,B.SC,Physics,Teaching,Teaching,86.0,0,No,1,Teacher,Masters in Science,86.0
Female,B.SC,Computer Science,Teaching;Data analytics;Data scientist,Programming Language skills;Leadership;Problem Solving skills;SQL;PHP,57.0,0,No,0,Unemployed/Student,masters in computer science,57.0
Female,BE,Electronics And Communication Engineering,News Coverage;Social Justice;Teaching;Trading;Understand human body;Content Writing,"Hardware skills;Critical Thinking;Artistic/Creative Skills;Analytical Skills;People management;Civil & Criminal Law;Communication skills;Sales;Social Media Marketing;Linux;Proeficiency in Software like STAAD PRO, ETABS;MATLAB",61.0,1,Software Testing,0,Unemployed/Student,Master in Techonology,61.0
Male,B.TECH,Computer Science Engineering,"Cyber Security,Technology,Data analytics,Machine Learning,Cloud computing",Threat & Vulnerability Management;Endpoint Security;Vulnerability Assessment;ISO 27001;Information Security;proofpoint;Palo Alto Networks;Symantec Endpoint Protection;SophosS;Vulnerability Management;Security Information and Event Management (SIEM);Threat Analysis;Threat Assessment;Splunk;ISO 27001 Lead Auditor;Pki;Cyber Security Risk;Cybersecurity Incident Response;Vulnerability Scanning;Security,77.33,1,"Applied Cybersecurity Essentials Hybrid Intensive;
ISO 27001 Lead Auditor Information Security Management System ;Splunk Fundamentals;
Accredited Configuration Engineer (ACE);Ethical Hacking",1,Cyber Security Analyst,None,77.33
Male,B.E,Automobile Engineering,"Social Justice, Take risk for Profits, Technology, Entrepreneurship, Understand Human Behaviour","Critical Thinking, Business Knowledge, Civil & Criminal Law, Communication Skills, Negotiation Skills, Work under Pressure, News Gathering, Product Knowledge, Market Study, Team work, Excel",79.8,1,INTERNATINALLY ACCREDITED DIPLOMA IN ADVACNED NUTRITION AND FITNESS ,1,Fitness Consultant Expert,None,79.8
Female,B.COM,Marketing,Research;Technology;Trading;Understand human behaviour;Content Writing;Data analytics;Govt. Job;Digital marketing;Home interior design;Social media marketing;Gardening;Infrastructure;Information Technology,Active Listening;Critical Thinking;Gathering Information;Artistic/Creative Skills;Business Knowledge;Analytical Skills;People management;Leadership;Problem Solving skills;Risk management skills;Designing skills;Writing skills;Interpersonal skills,50.0,1,Digital marketing,0,Unemployed/Student,marketing,50.0
Female,B.TECH,Electronic And Communication Engineering,Financial Analysis;Teaching;Data analytics;Govt. Job;Data scientist;Excel,Negotiation skills;Leadership;Editing;Python;Teaching;Programming Language C,75.05,1,Copa iti,0,Unemployed/Student,None,75.05
Female,MASTER OF JOURNALISM,Journalism,Sales/Marketing;Social Justice;Understand human behaviour;Content Writing;Digital marketing;Social media marketing,Active Listening;Gathering Information;Artistic/Creative Skills;People management;Communication skills;Mass Communication;Problem Solving skills;Writing skills;Social Media Marketing;Content creation;Client management,68.0,1,Digital Marketing,1,Copywriter,Journalism & Mass comm,68.0
Male,B.SC,Computer Applications,Technology,"Business Knowledge, Communication Skills",76.0,0,No,0,Unemployed/Student,Masters in Computer Applications,76.0
Female,BE,Electronics And Telecommunication,Technology,Programming Language skills;Communication skills;Problem Solving skills;Python;MATLAB,61.75,0,No,1,Assistant System Engineer Trainee,None,61.75
Female,G. N. M NURSHING,Hospitality,"Teaching, Technology","Logical Skills, Presentation Skills, Observation Skills, Subject Knowledge",76.95,0,No,1,Medical Practitioner,Masters in Pharmacy,76.95
Female,B.SC,Microbiology Genetics,Research,Subject Knowledge,96.0,1,Molecular biology techniques,0,Unemployed/Student,Masters in Science,96.0
Female,B.TECH,Information Technalogy,Financial Analysis,"Active Listening, AI, Critical Thinking, Analytic Thinking, Artistic skills, Java, Communication Skills, Work under Pressure, Leadership, Editing, Product Knowledge, Creativity Skills, Team work, Excel, Logical Skills, Interpersonal Skills, Presentation Skills, Mass Communication, Writing, Tableau, Reading, Designing Skills",70.49,0,No,1,Software Engineer,None,70.49
Male,B.COM,Commerce,"Financial Analysis, Entrepreneurship",Accounting Skills,78.565,0,No,0,Unemployed/Student,Charatard account,78.565
Male,B.TECH,Mechanical Engineering,Technology,"Python, Critical Thinking, Programming, Editing, Creativity Skills, Market Study, Team work, Excel, C++, Linux, Problem Solving skills",67.83,1,PDCAD/CAM,0,Unemployed/Student,None,67.83
Female,MCA,Computer Science Engineering,Govt. Job,Accounting Skills,65.0,0,No,0,Accountant,Master of computer application,65.0
Female,B.TECH,Biotechnalogy,"Research,Understand human body,BioTechnology",Real-Time Polymerase Chain Reaction (qPCR); Environmental Biotechnology; Molecular Biology,85.5,1,Biological data Analyzers,1,Biocurator,None,85.5
Male,B.TECH,Information Technology,Web development;Information Technology,C++;R;Linux;Python;Artificial Intelligence;SQL;Java,75.05,0,No,0,Unemployed/Student,None,75.05
Female,B.TECH,Computer Science Engineering,Research;Technology;Data scientist,Programming Language skills;Gathering Information;Analytical Skills;Python;Artificial Intelligence,80.5,1,Java,0,Nothing,None,80.5
Female,B.TECH,Mechanical Engineering,"Technology,Trading","Active Listening, Programming, Work under Pressure, Teamwork,Excel,Logical Skills Interpersonal Skills, Presentation skills, Reading",74.1,0,No,1,Sql Developer,Masters in Business Analytics,74.1
Female,B.TECH,Electrical And Electronics Engineering,Technology,Unknown,75.05,1,Data Science,1,Data Analyst,masters in Data Science,75.05
Female,B.TECH,Computer Science Engineering,Technology,Programming Language skills;Critical Thinking;Gathering Information;People management;Communication skills;Leadership;SQL;Java,70.3,1,"oracle associate developer, Microsoft azure fundamentals, microsoft azure data adsociate",1,Software Engineer,None,70.3
Male,BE,Automobile Engineering,Teaching;Technology;Content Writing;Govt. Job;Industires;Sports Industry;Oil and Gas;Excel,Active Listening;Gathering Information;Communication skills;Product knowledge;Writing skills;Presentation Skills;Good communication skills,83.41,0,No,1,Testing Engineer,None,83.41
Male,DIPLOMA,Pharmaceutical Sciences,Data analytics;Game industry;Data scientist;Information Technology,Programming Language skills;Analytical Skills;Communication skills;Leadership;Machine Learning skills;Python,61.75,0,No,0,Unemployed/Student,None,61.75
Male,B.PHARMACY,Mining,Data scientist,Programming Language skills;Critical Thinking;Analytical Skills;Communication skills;Machine Learning skills;Python;Artificial Intelligence;SQL,76.0,1,"IBM Datascience, AI, Python, Tableu, MySQL ",0,Pharma Benefit Analyst,None,76.0
Male,B.TECH,Mechanical Engineering,Technology,Programming Language skills;Business Knowledge;Analytical Skills;Communication skills;Problem Solving skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Python;Artificial Intelligence;SQL;MATLAB,83.0,1,Certificate Course on Data Science,0,Unemployed/Student,None,83.0
Male,B.TECH,B.Tech,Electronics and communication Engineering,"Python, SQL",74.1,0,No,0,Unemployed/Student,None,74.1
Male,BE,Automobile Engineering,Trading,"Wealth Management, Problem Solving skills",65.74,0,No,0,Unemployed/Student,None,65.74
Female,B.TECH,Electronics And Communication Engineering,Financial Analysis;Teaching;Technology;Trading;Data analytics;Home interior design;Data scientist,Active Listening;Programming Language skills;Critical Thinking;Artistic/Creative Skills;Analytical Skills;People management;Communication skills;Negotiation skills;Leadership;Problem Solving skills;Risk management skills;Writing skills;Data Visualization skills( Power Bi/ Tableau );R;Python;Artificial Intelligence;SQL;Good communication skills,66.025,1,Google data analytics certificate,0,Unemployed/Student,None,66.025
Male,B.TECH,Computer Science Engineering,"Technology,Data analytics,Machine Learning,Cloud computing,Cyber Security",Web Application Security;Vulnerability Assessment;OWASP;Penetration Testing;Shell Scripting;Python (Programming Language);Ethical Hacking;Web Application Security Assessment;Application Security,79.8,1,Certified Ethical Hacker (CEH);CyberArk Privileged Access Security;Security Certified Network Specialist (SCNS),1,Cyber Security Engineer,None,79.8
Male,B.TECH,Electrical And Electronics Engineering,Technology;Industires;Design,"Proeficiency in Software like STAAD PRO, ETABS",79.8,1,Autocad-Electrical,1,Maintenance Engineer-Electrical,None,79.8
Female,B.SC,Computer Science,Teaching;Game industry;All fields related to Data science.,Programming Language skills;Machine Learning skills;Python;SQL,65.0,1,iOS course,0,Unemployed/Student,MCA,65.0
Male,B.SC,Chemistry,"Sales/Marketing, Take risk for Profits","Active Listening, Artistic skills, Communication Skills, Work under Pressure, Editing, Product Knowledge, Creativity Skills, Market Study, Team work, Excel, Sales",67.0,1,Chse ,1,Medical Practitioner,Masters in Business Analytics,67.0
Male,BE,Computer Science Engineering,Research;Technology;Data analytics,Active Listening;Programming Language skills;Critical Thinking;Gathering Information;Business Knowledge;Analytical Skills;Finance related skills;People management;Communication skills;Mass Communication;Leadership;Product knowledge;Problem Solving skills;Writing skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Interpersonal skills;Wealth Management;Presentation Skills;Linux;Python;Artificial Intelligence;SQL;Java;Cloud Computing,83.6,1,Python Programming,1,Associate Data Scientist,None,83.6
Male,BALLB,Law,Social Justice;Social causes,Civil & Criminal Law,71.25,1,criminology,1,Law Intern,None,71.25
Male,B.TECH,Computer Science Engineering,Technology;Data analytics;Data scientist;All fields related to Data science.,Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;C++;Artificial Intelligence;SQL,71.25,1,Python Data Structures,1,Data Analyst,None,71.25
Male,BE,Mechanical Engineering,Financial Analysis;Research;Technology;Trading;Supply Chain Analysis;Web Designing;Data analytics;Data scientist,Programming Language skills;Critical Thinking;Machine Learning skills;Python,73.15,0,No,0,Unemployed/Student,None,73.15
Male,B.TECH,Computer Science Engineering,"Financial Analysis, Research, Technology, Trading","AI, ML, Python, Analytic Thinking, Business Knowledge, Java, SQL, Oracle, Programming, People Management, C++, R",85.88,1,Data science program ,0,Unemployed/Student,None,85.88
Male,B.TECH,Information Technology,Entrepreneurship,"Active Listening, Python, Critical Thinking, Analytic Thinking, Java, SQL, Oracle, Programming, People Management, Leadership, Team work, Logical Skills, Interpersonal Skills, C++, Problem Solving skills, Writing, Building Rapport, Subject Knowledge",74.1,0,No,1,Java Developer,None,74.1
Male,B.TECH,Computer Science Engineering,Technology;Web Designing;Data analytics;Game industry;Data scientist;Web development,Active Listening;Hardware skills;Programming Language skills;Gathering Information;Communication skills;Negotiation skills;Leadership;Problem Solving skills;Risk management skills;Designing skills;Writing skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Interpersonal skills;C++;Presentation Skills;R;Python;Artificial Intelligence;SQL;Java;Architecture;Good communication skills,85.88,0,No,0,Unemployed/Student,None,85.88
Female,B.TECH,Computer Science Engineering,"Research, Technology, Entrepreneurship","Java, Programming, Creativity Skills, Team work, Excel, Linux",66.0,0,No,1,Computer Software Engineer,None,66.0
Female,B.TECH,Computer Science Engineering,"Technology,Teaching","Active Listening, Programming, Work under Pressure, Teamwork,Excel, Interpersonal Skills, Presentation skills, Reading",70.3,0,No,1,Teacher,M.Tech,70.3
Female,ECONOMICS,Political Science,Govt. Job,Hospitality,45.0,1,Aviation security courses ,0,Security Officer,None,45.0
Male,B.COM,Mar,Sales/Marketing,Business Knowledge;Analytical Skills;Finance related skills;Communication skills;Negotiation skills;Product knowledge;Problem Solving skills;Risk management skills;Client management,59.85,1,Microsoft office ,1,Business Trainee,PGDM,59.85
Female,B.TECH,Civil Engineering,Teaching,"Active Listening, Work under Pressure,Teamwork,Interpersonal Skills, Presentation skills, Reading",76.95,0,No,1,Teacher,M.Tech,76.95
Male,B.TECH,Electronics And Communication Engineering,"Technology,Teaching","Active Listening, Programming, Work under Pressure, Teamwork,Excel, Interpersonal Skills, Presentation skills, Reading",80.75,1,Python Training,1,Python Developer,Masters in Business Analytics,80.75
Male,B.TECH,Marketing,Research;Sales/Marketing;Supply Chain Analysis,Critical Thinking;Artistic/Creative Skills;Analytical Skills;Communication skills;Problem Solving skills;SQL,76.0,1,Catia,1,Operations Specialist,Master in business management,76.0
Male,BBA,Human Resource,Human Resource,Negotiation skills;HR,71.25,1,Human Resources Information Systems (HRIS),1,Talent Acquisition Executive,None,71.25
Male,B.COM,Accountancy,Financial Analysis,Active Listening;Artistic/Creative Skills;Communication skills;Mass Communication;Problem Solving skills,65.0,0,No,1,Management Trainee,Marketing and Finance,65.0
Female,BBA,Human Resource,Content Writing;Market reserach,Business Knowledge;Finance related skills;People management;Communication skills;Negotiation skills;Problem Solving skills;Sales;Presentation Skills,74.1,0,No,1,Human Resources Assistant,None,74.1
Female,BAC,Computer Science Engineering,Technology,"Accounting Skills, Python, Java, SQL, Oracle, Programming",64.6,0,No,0,Unemployed/Student,None,64.6
Female,B.PHARM,Hospitality,Research,"Excel, Presentation Skills, Writing",71.155,1,PGDCA,0,Unemployed/Student,Masters in Pharmacy,71.155
Female,B.SC,Chemistry,Research,"Civil & Criminal Law, Work under Pressure",80.75,0,Nothing ,0,Unemployed/Student,Masters in Science,80.75
Male,BE,Mechanical Engineering,Financial Analysis;News Coverage;Research;Technology;Understand human behaviour;Supply Chain Analysis;Market reserach;Industires,Critical Thinking;Business Knowledge;Analytical Skills;Communication skills;Negotiation skills;Leadership;Problem Solving skills;Risk management skills;Good communication skills;SAP,65.0,0,No,1,Procurement Engineer,MBa in Operations,65.0
Male,BE,Mechanical Engineering,Trading;Data scientist,Analytical Skills;Problem Solving skills,62.0,1,CATIA,1,Get,None,62.0
Male,BA,"History, Sociology,",Research;Sales/Marketing;Trading;Digital marketing;Social media marketing;Customer care,Active Listening;Business Knowledge;Communication skills;Sales,58.0,0,No,1,"Telecaller,Sale Exicutive",None,58.0
Male,B.COM,Accounts And Statistics,Financial Analysis;Research;Teaching;Understand human behaviour;Understand human body;Data analytics;Data scientist;Market reserach;All fields related to Data science.,Accounting Skills;Active Listening;Critical Thinking;Gathering Information;Python,50.0,0,No,0,Unemployed/Student,None,50.0
Female,B.TECH,Biotechnology,Technology,"Critical Thinking, Analytic Thinking, Java, SQL, Programming, Communication Skills, Work under Pressure, Leadership, Team work, Interpersonal Skills, Presentation Skills, Problem Solving skills, Writing, Observation Skills, Reporting, Reading",86.45,1,Microsoft and Google Tech Certifications,1,Computer Software Engineer,None,86.45
Female,BA,History,"News Coverage, Teaching","Active Listening, Communication Skills, Work under Pressure, News Gathering, Reporting, Reading, Subject Knowledge",68.0,1,PGDC,1,Teacher,Masters in Arts & Literature,68.0
Male,B.E,Automobile Engineering,Technology,"Team work, Linux, Problem Solving skills",64.79,0,No,1,Computer Software Engineer,None,64.79
Female,B.TECH,Electronics And Communication Engineering,Technology;Data analytics;Data scientist,Active Listening;Problem Solving skills;Designing skills,69.0,0,No,0,Unemployed/Student,None,69.0
Female,B.TECH,Electrical And Electronics Engineering,"Sales/Marketing, Technology, Entrepreneurship","AI, Java",75.0,0,No,1,Operations Engineer,None,75.0
Female,BA,Electronic And Telecommunications,Research;Social Justice;Teaching;Content Writing;Govt. Job;Home interior design,People management;Editing;Designing skills;Writing skills;Teaching,90.25,1,D.el.ed,0,Unemployed/Student,Master in homesciemce,90.25
Female,BA,Mechanical Engineering,Research;Social Justice;Teaching;Govt. Job;Social causes;Design,Active Listening;Leadership;Editing;Designing skills;Writing skills;Client management;Teaching,68.0,1,D.el.ed,0,Unemployed/Student,Master in home science,68.0
Male,BE,Computer Science Engineering,Data analytics;Data scientist;Machine Learning,Programming Language skills;Critical Thinking;Analytical Skills;Python,56.0,0,No,0,Unemployed/Student,MBA,56.0
Male,B.TECH,Accountancy,Research,"Critical Thinking, Analytic Thinking, Gathering Informing",71.25,0,No,0,Mechanical Engineer,Masters in Business Administration,71.25
Male,B.TECH,Automobile,Technology,"Python, Programming, Excel, Linux",63.84,0,No,1,Computer Software Engineer,Masters in Computer Science,63.84
Female,B.COM,Mechanical Engineering,Financial Analysis,Accounting Skills,76.0,0,No,1,Business Analyst,Masters in Banking & Financial Institutions,76.0
Male,BE,Accounting  And Finance,Data scientist,Active Listening;Business Knowledge;People management;Leadership;Product knowledge;Problem Solving skills;Risk management skills;Designing skills;Machine Learning skills;Python;SQL,74.18,1,Deta scientist nd python programing language ,0,Software Engineer,None,74.18
Male,BE,Information Technology,Financial Analysis;News Coverage;Supply chain analysis,Critical Thinking;Analytical Skills;Negotiation skills;Problem Solving skills;Risk management skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Python;Artificial Intelligence;SQL,80.0,1,360 digit data scientist,1,Purchase Executive,None,80.0
Male,B.COM,Statistics,Financial Analysis,Teamwork;Time Management;Company Secretarial Work;,72.2,1,Companies Act;,1,Company Secretary,"Company Secretary Professional(
(The Institute of Company Secretaries of India)",72.2
Female,B.TECH,Information Technology,Data analytics;Digital marketing;Data scientist,Risk management skills;Data Visualization skills( Power Bi/ Tableau );SQL;SAP,77.9,1,Test Automation,1,Qa Specialist,None,77.9
Female,B.SC,Information Technology,Research,"ML, Python",78.85,1,Machine learning with python,0,Sales Executive,Masters in Statistics,78.85
Female,B.TECH,"C, C++, Java, Sql, Mysql, Unix, Html, Mathematics, Statistics","Technology, Entrepreneurship","Analytic Thinking, Business Knowledge, Java, SQL, Communication Skills, Work under Pressure, Product Knowledge, Team work, Excel, Problem Solving skills, Observation Skills, Reporting, Reading, Subject Knowledge",69.35,1,Java,1,Software Tester,None,69.35
Male,B.TECH,Design,"Financial Analysis, Research","AI, ML, Python, Critical Thinking, Analytic Thinking, Artistic skills, SQL",66.5,1,Data,0,Unemployed/Student,None,66.5
Male,BCA,Electrical And Electronics Engineering,Research;Technology;Web Designing;Data analytics;Govt. Job,Active Listening;Hardware skills;Programming Language skills;Critical Thinking;Gathering Information;Artistic/Creative Skills;Business Knowledge;Analytical Skills;Finance related skills;Communication skills;Negotiation skills;Mass Communication;Leadership;Editing;Problem Solving skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;C++;Presentation Skills;R;Linux;Python;SQL;Java;MATLAB,76.0,1,Python with data science,0,Unemployed/Student,None,76.0
Male,B.COM,Mechanical Engineering,Design,"Editing, Designing Skills, Sales",71.25,0,No,0,Marketing Manager,Masters in Computer Science,71.25
Male,B.TECH,Data Structures & Algorithm,Research;Social Justice;Teaching;Technology;Trading;Web Designing;Data analytics,Accounting Skills;Active Listening;Hardware skills;Programming Language skills;Critical Thinking;Artistic/Creative Skills;Business Knowledge;Analytical Skills;Finance related skills;People management;Communication skills;Negotiation skills;Mass Communication;Leadership;Editing;Problem Solving skills;Risk management skills;Designing skills;Writing skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Sales;Social Media Marketing;Interpersonal skills;Wealth Management;Hospitality;Client management;Good communication skills;Teaching,72.0,1,Computer courses,0,Unemployed/Student,None,72.0
Male,B.TECH,Computer Science Engineering,Data scientist,Programming Language skills;Analytical Skills;Leadership;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Python;SQL;Cloud Computing;Good communication skills,81.795,1,"Python, Data Science",0,Unemployed/Student,None,81.795
Male,B.TECH,Electrical And Electronics Engineering,"Technology, Understand Human Behaviour, Understand Human Body","Communication Skills, Work under Pressure, Leadership",61.75,1,EMBEDDED,1,Hardware Engineer,None,61.75
Male,MCA,Electrical And Electronics Engineering,Supply Chain Analysis;Data analytics,Programming Language skills;Analytical Skills;R;Python,64.0,1,Junior type writing,0,Unemployed/Student,MCA,64.0
Male,B.TECH,Computer Applications,Software Job,networking,78.85,1,networking,1,Apac Engineer,None,78.85
Male,B.TECH,Civil Engineering,Software Job,NO,66.5,0,No,1,Associate Engineer,None,66.5
Male,B.TECH,Mechanical Engineering,Technology,"AI, ML, Python, C++, R, Linux",56.05,0,No,0,Data Engineer,Masters in Data Science,56.05
Male,B.TECH,Electronics And Communication Engineering,Technology;Design;Information Technology,Programming Language skills;Analytical Skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;R;Python;Artificial Intelligence,65.265,1,Data science using R Programming and Python,0,Unemployed/Student,None,65.265
Male,B.TECH,Business,"Supply Chain Analysis;Gardening;Service;Industires;Agriculture, services",Business Knowledge;People management;Machine Learning skills;Hospitality,63.59,1,Hyundai appreciate,1,Personal Advisory,None,63.59
Female,BE,Computer Science Engineering,"Financial Analysis, Sales/Marketing, Technology, Trading","AI, Python, Programming, Communication Skills, C++",76.0,1,RPA,1,Rpa Developer,None,76.0
Male,B.COM,Electronics And Communication Engineering,Service,Accounting Skills;Active Listening;Hardware skills;Critical Thinking;Gathering Information;Business Knowledge;Analytical Skills;Finance related skills;Mass Communication;Leadership;Product knowledge;Problem Solving skills;Risk management skills;Writing skills;HR,62.7,1,Tally ERP 9,1,Relationship Manager At Icici,None,62.7
Male,B.TECH,Civil Engineering,"Web development,Social causes,All fields related to Data science,Machine Learning,Data scientist",Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP;Codeignitor;Loopback;,76.95,1,HTML;AJAX,1,Web Developer,None,76.95
Male,B.TECH,Mechanical Engineering,Teaching,"Active Listening,Work under Pressure,Team work,Presentation skills",74.1,0,No,1,Teacher,M.Tech,74.1
Male,B.TECH,Mechanical Engineering,Technology,Accounting Skills;Active Listening;Critical Thinking;Gathering Information;Artistic/Creative Skills;Communication skills;Negotiation skills;Leadership;Content creation,75.0,0,No,1,Business Operations,None,75.0
Male,B.E,Electronics And Telecommunication,Data Analytics,AutoCard,66.5,1,AutoCard,1,Sales Excellent,None,66.5
Male,B.TECH,Media Management,Sales/Marketing;Technology;Content Writing;Market reserach,Critical Thinking;Business Knowledge;Analytical Skills;Leadership;Writing skills;Python;Artificial Intelligence;SQL,69.635,0,No,0,Unemployed/Student,MBA,69.635
Female,BE,Computer Science Engineering,Data analytics,Active Listening;Gathering Information;Problem Solving skills;Python;MATLAB,73.0,0,No,0,Unemployed/Student,None,73.0
Male,JOURNALISM,Mechanical Engineering,News Coverage;Understand human behaviour;Govt. Job,Communication skills;Mass Communication;Leadership;Problem Solving skills;Python,72.0,1,Data Science ,0,Unemployed/Student,None,72.0
Female,B.SC,Automobile Engineering,Data scientist;Web development;Machine Learning,Active Listening;Programming Language skills;Gathering Information;Python;SQL;Programming Language C,85.5,0,No,0,Unemployed/Student,Masters in computer science,85.5
Male,B.TECH,Mechanical Engineering,Technology;Data analytics;Data scientist,Hardware skills;Programming Language skills;Critical Thinking;Business Knowledge;Leadership;Data Visualization skills( Power Bi/ Tableau );Python;Artificial Intelligence;Good communication skills,71.0,1,Data science & AI,0,Unemployed/Student,None,71.0
Male,BE,Business Administration,"Research, Social Justice","Analytic Thinking, Communication Skills, Leadership, Team work, Designing Skills",69.635,0,NO,1,Machine Operator,Masters in Business Administration,69.635
